Booking ID,State,Adult,Child,partySize,Night,Permits
113149,NS,3,0,3,3,1
113150,NS,2,1,3,2,1
113151,NS,2,1,3,1,1
113152,NS,2,0,2,3,1
113153,NS,2,0,2,3,1
113154,NS,2,0,2,1,1
113155,NS,2,2,4,1,1
113156,NS,2,2,4,1,1
113157,NB,2,0,2,1,1
113158,NS,2,0,2,1,1
113159,NS,2,1,3,4,1
113160,NS,4,0,4,2,1
113161,NS,4,2,6,2,1
113162,NS,2,0,2,1,1
113163,NS,2,0,2,1,1
113164,GERMANY,2,0,2,1,1
113165,NS,2,0,2,2,1
113166,NS,4,0,4,2,1
113167,NS,2,0,2,2,1
113168,NS,2,0,2,2,1
113169,NS,2,0,2,2,1
113170,NS,2,2,4,1,1
113171,NS,2,0,2,2,1
113172,NS,2,2,4,2,1
113173,NS,2,2,4,3,1
113174,ON,2,0,2,3,1
113175,NB,3,0,3,1,1
113176,NB,3,0,3,1,1
113177,NS,2,1,3,1,1
113178,NS,2,0,2,1,1
113179,NS,2,0,2,1,1
113180,NS,2,0,2,1,1
113181,NS,2,0,2,2,1
113182,NS,2,0,2,1,1
113183,QC,2,0,2,2,1
113184,NS,2,2,4,3,1
113185,NS,2,0,2,2,1
113186,ON,3,1,4,2,1
113187,NS,1,2,3,2,1
113188,NS,2,0,2,1,1
113189,NS,3,0,3,2,1
113190,NS,1,0,1,1,1
113191,NS,2,3,5,1,1
113192,GERMANY,2,0,2,1,1
113193,NS,6,0,6,2,1
113194,NS,4,0,4,1,1
113195,NS,1,0,1,1,1
113196,NS,2,0,2,2,1
113197,NS,2,0,2,1,1
113198,NL,4,1,5,3,1
113199,NS,2,0,2,4,1
113200,NS,2,0,2,2,1
113201,NS,2,2,4,1,1
113202,NS,2,0,2,3,1
113203,NS,2,0,2,1,1
113204,NS,2,0,2,1,1
113205,QC,3,0,3,1,1
113206,NS,2,0,2,3,1
113207,NS,2,2,4,1,1
113208,NS,2,2,4,2,1
113209,NS,1,2,3,6,1
113210,NS,2,1,3,2,1
113211,NS,2,3,5,8,1
113212,NS,2,0,2,1,1
113213,NS,2,0,2,2,1
113214,NS,2,0,2,1,1
113215,NS,1,0,1,1,1
113216,NS,2,0,2,2,1
113217,SK,2,0,2,2,1
113218,NS,2,2,4,2,1
113219,NS,2,0,2,1,1
113220,NS,2,0,2,1,1
113221,QC,2,1,3,1,1
113222,NS,2,0,2,1,1
113223,NS,2,0,2,2,1
113224,NS,2,0,2,4,1
113225,NS,2,0,2,1,1
113226,NS,4,0,4,3,1
113227,NS,4,0,4,3,1
113228,NS,2,2,4,4,1
113229,NS,2,0,2,2,1
113230,ON,2,4,6,1,1
113231,QC,2,0,2,1,1
113232,NS,1,0,1,1,1
113233,NS,2,0,2,3,1
113234,NS,2,0,2,1,1
113235,NS,2,0,2,1,1
113236,QC,4,0,4,1,1
113237,NS,4,1,5,1,1
113238,NS,2,0,2,1,1
113239,NS,2,0,2,2,1
113240,NS,2,0,2,2,1
113241,QC,1,4,5,2,1
113242,NS,2,2,4,4,1
113243,NS,2,0,2,4,1
113244,NS,2,0,2,2,1
113245,NS,1,0,1,1,1
113246,NS,3,0,3,1,1
113247,NS,3,0,3,1,1
113248,NS,1,0,1,1,1
113249,NS,1,0,1,7,1
113250,NB,2,0,2,2,1
113251,NS,2,0,2,1,1
113252,NS,2,0,2,3,1
113253,NS,2,0,2,1,1
113254,NS,2,0,2,1,1
113255,NS,2,0,2,2,1
113256,NE,1,1,2,1,1
113257,NS,2,0,2,3,1
113258,NS,2,0,2,1,1
113259,ON,1,0,1,1,1
113260,NS,3,0,3,3,1
113261,NS,1,2,3,3,1
113262,NS,2,0,2,1,1
113263,NS,2,0,2,2,1
113264,NS,2,0,2,2,1
113265,NS,1,1,2,2,1
113266,NS,2,0,2,2,1
113267,NS,1,0,1,1,1
113268,NS,2,1,3,2,1
113269,NS,5,1,6,2,1
113270,NS,2,0,2,2,1
113271,NS,2,0,2,2,1
113272,NS,3,0,9,3,1
113273,NS,2,3,5,2,1
113274,NS,2,0,2,1,1
113275,NS,1,1,2,1,1
113276,NS,2,2,4,2,1
113277,ON,2,0,2,2,1
113278,NS,1,2,3,2,1
113279,NS,1,0,1,3,1
113280,NS,5,1,6,2,1
113281,NS,2,0,2,1,1
113282,NS,4,2,6,2,1
113283,NS,2,2,4,1,1
113284,NS,2,2,4,2,1
113285,NS,2,2,4,2,1
113286,NS,3,0,3,1,1
113287,NS,3,0,3,1,1
113288,NS,2,3,5,1,1
113289,NS,1,2,3,2,1
113290,NS,2,1,3,2,1
113291,NS,2,0,2,1,1
113292,NS,2,1,3,3,1
113293,NS,2,2,4,1,1
113294,NE,1,1,2,1,1
113295,NS,2,0,2,2,1
113296,NS,2,0,2,2,1
113297,NS,2,0,2,1,1
113298,NS,2,0,2,1,1
113299,NS,2,0,2,3,1
113300,NS,2,0,2,1,1
113301,NS,2,2,4,1,1
113302,NS,2,0,2,2,1
113303,NS,2,3,5,6,1
113304,NS,1,1,2,2,1
113305,NS,2,0,2,1,1
113306,NS,2,4,6,2,1
113307,NS,2,0,2,1,1
113308,NS,2,3,5,3,1
113309,NS,2,1,3,3,1
113310,NS,2,0,2,2,1
113311,NS,2,0,2,1,1
113312,ON,2,2,4,1,1
113313,NS,2,1,3,14,1
113314,NS,2,0,2,1,1
113315,NS,2,0,2,4,1
113316,NS,2,0,2,4,1
113317,NS,2,0,2,1,1
113318,NS,2,0,2,2,1
113319,NS,2,0,2,1,1
113320,NS,2,2,4,1,1
113321,NS,2,2,4,2,1
113322,NS,2,0,2,5,1
113323,NS,2,1,3,2,1
113324,NS,2,0,2,1,1
113325,NS,3,0,3,2,1
113326,NS,2,0,2,1,1
113327,NS,2,0,2,1,1
113328,NS,2,0,2,1,1
113329,NS,2,1,3,1,1
113330,NS,2,0,2,1,1
113331,NS,2,0,2,1,1
113332,NS,2,0,2,2,1
113333,NS,2,0,2,1,1
113334,NS,2,0,2,1,1
113335,NS,2,1,3,3,1
113336,NS,2,1,3,1,1
113337,NS,2,0,2,1,1
113338,NS,2,0,2,2,1
113339,NS,3,0,3,2,1
113340,NS,2,0,2,2,1
113341,NS,2,1,3,2,1
113342,NS,1,0,1,1,1
113343,NB,3,0,3,1,1
113344,NS,2,2,4,1,1
113345,NS,2,0,2,1,1
113346,NS,5,0,5,1,1
113347,NS,5,0,5,1,1
113348,NS,2,0,2,1,1
113349,NS,2,0,2,13,1
113350,NS,3,0,3,2,1
113351,NS,2,0,2,1,1
113352,NS,2,0,2,2,1
113353,NS,2,2,4,2,1
113354,NS,3,0,3,1,1
113355,NS,2,0,2,1,1
113356,NS,2,0,2,1,1
113357,NS,1,0,1,1,1
113358,NS,2,0,2,6,1
113359,NS,2,0,2,1,1
113360,NS,4,0,4,1,1
113361,NS,4,0,4,2,1
113362,NS,2,0,2,1,1
113363,GERMANY,2,0,2,1,1
113364,NS,2,0,2,1,1
113365,NS,1,0,1,1,1
113366,NS,2,0,2,3,1
113367,ON,2,0,2,3,1
113368,NS,1,0,1,1,1
113369,NS,2,2,4,2,1
113370,NS,2,2,4,1,1
113371,NS,2,0,2,1,1
113372,NS,2,0,2,1,1
113373,NS,2,0,2,2,1
113374,NS,2,2,4,2,1
113375,NS,2,2,4,2,1
113376,NS,2,0,2,2,1
113377,NS,2,1,3,2,1
113378,NS,2,0,2,2,1
113379,NS,2,0,2,1,1
113380,NS,2,1,3,2,1
113381,NS,2,0,2,1,1
113382,NS,2,0,2,1,1
113383,NS,2,0,2,2,1
113384,NS,2,0,2,3,1
113385,NS,6,0,6,2,1
113386,NS,4,0,4,2,1
113387,NS,3,0,3,1,1
113388,NS,2,2,4,3,1
113389,NS,2,0,2,2,1
113390,NS,3,0,3,1,1
113391,QC,2,0,2,2,1
113392,NS,2,2,4,2,1
113393,NS,2,1,3,2,1
113394,NS,2,2,4,1,1
113395,NS,2,1,3,2,1
113396,NS,2,0,2,2,1
113397,NS,2,0,2,2,1
113398,NS,2,0,2,2,1
113399,NS,2,0,2,1,1
113400,NS,3,0,3,1,1
113401,QC,2,1,3,1,1
113402,NS,1,0,1,1,1
113403,NS,4,0,4,2,1
113404,NS,2,1,3,2,1
113405,NS,2,0,2,5,1
113406,NS,2,0,2,3,1
113407,NS,2,0,2,1,1
113408,NS,2,0,2,1,1
113409,NS,2,1,3,1,1
113410,ON,2,4,6,4,1
113411,NS,3,2,5,3,1
113412,NS,1,3,4,5,1
113413,NS,2,0,2,1,1
113414,NS,2,3,5,1,1
113415,NS,2,3,5,1,1
113416,NS,2,0,2,1,1
113417,GERMANY,2,0,2,2,1
113418,NS,6,1,7,2,1
113419,NS,2,2,4,1,1
113420,NS,2,0,2,1,1
113421,NS,3,0,3,2,1
113422,NS,3,0,3,2,1
113423,NS,2,0,2,2,1
113424,NS,1,0,1,1,1
113425,NS,2,2,4,2,1
113426,NS,1,0,1,1,1
113427,NS,2,0,2,1,1
113428,NS,6,0,6,1,1
113429,NS,4,0,4,1,1
113430,NS,3,0,3,2,1
113431,NS,2,3,5,2,1
113432,NS,2,3,5,2,1
113433,NS,2,0,2,1,1
113434,NS,4,0,4,2,1
113435,NS,3,3,6,2,1
113436,NS,14,0,14,1,1
113437,NS,2,1,3,1,1
113438,NS,2,0,2,1,1
113439,QC,2,0,2,2,1
113440,NS,2,0,2,1,1
113441,NS,4,2,6,2,1
113442,NS,2,2,4,2,1
113443,QC,2,0,2,1,1
113444,NS,2,0,2,1,1
113445,NS,2,0,2,3,1
113446,NB,2,0,2,1,1
113447,NS,2,1,3,1,1
113448,NS,2,3,5,1,1
113449,NS,2,2,4,1,1
113450,NS,2,3,5,2,1
113451,NS,2,0,2,1,1
113452,NS,2,0,2,3,1
113453,NS,2,0,2,3,1
113454,NS,2,0,2,1,1
113455,NS,4,0,4,1,1
113456,NS,2,0,2,3,1
113457,NS,2,0,2,1,1
113458,NS,2,0,2,1,1
113459,NS,2,0,2,2,1
113460,NS,2,0,2,1,1
113461,NH,2,0,2,2,1
113462,NH,6,5,11,1,1
113463,NS,2,0,2,1,1
113464,NS,2,0,2,2,1
113465,NS,2,2,4,1,1
113466,NS,2,0,2,1,1
113467,NS,2,0,2,1,1
113468,NS,2,0,2,1,1
113469,NS,1,0,1,2,1
113470,NS,2,2,4,2,1
113471,NS,2,0,2,2,1
113472,NS,2,1,3,2,1
113473,NS,3,0,3,3,1
113474,NS,2,2,4,1,1
113475,NS,1,0,1,1,1
113476,NS,2,2,4,1,1
113477,NS,2,0,2,1,1
113478,NS,2,2,4,1,1
113479,NS,2,1,3,2,1
113480,NB,2,0,2,2,1
113481,NS,1,0,1,1,1
113482,NS,2,0,2,2,1
113483,NS,3,0,3,1,1
113484,NS,4,0,4,1,1
113485,NS,2,0,2,1,1
113486,NS,6,0,6,1,1
113487,NS,2,0,2,1,1
113488,ON,2,1,3,1,1
113489,NS,2,0,2,1,1
113490,NS,1,0,1,1,1
113491,NS,2,0,2,1,1
113492,NS,4,0,4,2,1
113493,NS,4,0,4,2,1
113494,ON,2,0,2,3,1
113495,NS,2,3,5,2,1
113496,NS,2,0,2,2,1
113497,NS,2,0,2,1,1
113498,NS,2,0,2,1,1
113499,NS,2,0,2,2,1
113500,NS,2,2,4,1,1
113501,NS,1,0,1,1,1
113502,NS,2,0,2,3,1
113503,NS,2,4,6,2,1
113504,NS,2,0,2,1,1
113505,NS,1,0,1,1,1
113506,NS,6,0,6,1,1
113507,NS,6,0,6,1,1
113508,NS,2,0,2,1,1
113509,NS,4,0,4,2,1
113510,NS,2,0,2,2,1
113511,QC,2,4,6,3,1
113512,NS,2,0,2,1,1
113513,NS,1,0,1,1,1
113514,NS,2,0,2,5,1
113515,NS,2,0,2,1,1
113516,NS,2,0,2,2,1
113517,NS,2,2,4,1,1
113518,NS,2,3,5,4,1
113519,NS,2,2,4,2,1
113520,NS,2,0,2,2,1
113521,NS,2,0,2,3,1
113522,NS,3,0,3,1,1
113523,NS,2,0,2,1,1
113524,NS,2,3,5,2,1
113525,NS,2,2,4,2,1
113526,NS,3,3,6,3,1
113527,NS,2,0,2,1,1
113528,ON,4,0,4,1,1
113529,NS,4,0,4,3,1
113530,NS,4,0,4,2,1
113531,NS,1,0,1,1,1
113532,NS,2,1,3,1,1
113533,ON,2,2,4,2,1
113534,NS,2,1,3,1,1
113535,NS,2,2,4,2,1
113536,NB,2,0,2,2,1
113537,NS,2,1,3,2,1
113538,NS,4,2,6,1,1
113539,NS,2,2,4,1,1
113540,NS,1,0,1,1,1
113541,NS,2,0,2,1,1
113542,NS,2,0,2,1,1
113543,NS,3,2,5,2,1
113544,NS,2,3,5,2,1
113545,NS,2,0,2,2,1
113546,NS,2,0,2,2,1
113547,NS,2,0,2,2,1
113548,NS,2,0,2,1,1
113549,NS,6,0,6,2,1
113550,ON,1,2,3,3,1
113551,NS,2,2,4,3,1
113552,QC,2,0,2,3,1
113553,NS,2,1,3,1,1
113554,NS,2,0,2,1,1
113555,NS,2,0,2,1,1
113556,NS,2,0,2,1,1
113557,NH,2,0,2,2,1
113558,NS,3,0,3,2,1
113559,NS,3,0,3,1,1
113560,ON,3,0,3,1,1
113561,NS,2,0,2,3,1
113562,NS,2,0,2,2,1
113563,NS,2,0,2,1,1
113564,NS,2,3,5,1,1
113565,NS,2,0,2,3,1
113566,NS,2,0,2,2,1
113567,NS,4,0,4,2,1
113568,NS,2,2,4,1,1
113569,NS,2,0,2,1,1
113570,NS,2,4,6,2,1
113571,NS,2,2,4,2,1
113572,NS,1,1,2,3,1
113573,NS,2,2,4,1,1
113574,NS,2,4,6,1,1
113575,NS,2,0,2,2,1
113576,NS,2,0,2,2,1
113577,ON,2,0,2,3,1
113578,NS,2,0,2,2,1
113579,NS,2,0,2,1,1
113580,NS,3,0,3,2,1
113581,NS,2,0,2,4,1
113582,NS,2,0,2,1,1
113583,NS,2,0,2,2,1
113584,NS,2,1,3,2,1
113585,NB,2,0,2,2,1
113586,NS,2,2,4,3,1
113587,NS,2,0,2,1,1
113588,NS,1,1,2,1,1
113589,NS,3,0,3,1,1
113590,NS,2,0,2,2,1
113591,NS,1,2,3,1,1
113592,NS,2,1,3,2,1
113593,NS,2,0,2,1,1
113594,NS,4,2,6,1,1
113595,NS,2,0,2,1,1
113596,NS,2,0,2,4,1
113597,NS,6,0,6,3,1
113598,NS,6,0,6,3,1
113599,NS,2,0,2,1,1
113600,NS,2,0,2,2,1
113601,NS,1,0,1,6,1
113602,NS,2,2,4,2,1
113603,NS,2,0,2,1,1
113604,NS,2,1,3,1,1
113605,NS,1,1,2,1,1
113606,NS,2,1,3,1,1
113607,NS,2,2,4,3,1
113608,NS,2,0,2,1,1
113609,NS,2,0,2,1,1
113610,NS,2,4,6,2,1
113611,NS,2,0,2,2,1
113612,NS,2,0,2,3,1
113613,NS,2,0,2,7,1
113614,NS,3,0,3,2,1
113615,NS,2,0,2,3,1
113616,NS,2,3,5,6,1
113617,NS,2,3,5,6,1
113618,NS,2,0,2,4,1
113619,NS,3,2,5,1,1
113620,NS,3,3,6,3,1
113621,NS,2,1,3,3,1
113622,NS,2,0,2,1,1
113623,NS,2,0,2,1,1
113624,NS,2,1,3,3,1
113625,NS,1,2,3,3,1
113626,NS,2,0,2,3,1
113627,NS,2,0,2,2,1
113628,NS,6,0,6,2,1
113629,NS,2,0,2,3,1
113630,NS,2,0,2,2,1
113631,NS,2,1,3,2,1
113632,NS,2,0,2,1,1
113633,NS,2,0,2,1,1
113634,NS,2,0,2,2,1
113635,NS,6,0,6,1,1
113636,NS,2,0,2,1,1
113637,NS,2,3,5,2,1
113638,NS,2,0,2,1,1
113639,QC,2,0,2,1,1
113640,NS,4,0,4,3,1
113641,NS,3,0,3,4,1
113642,NS,2,0,2,2,1
113643,NS,2,2,4,2,1
113644,NS,2,0,2,4,1
113645,NS,2,1,3,2,1
113646,NS,2,0,2,2,1
113647,NS,2,0,2,1,1
113648,QC,2,3,5,5,1
113649,NS,2,0,2,2,1
113650,NS,2,0,2,1,1
113651,NS,2,2,4,3,1
113652,NS,2,2,4,3,1
113653,NS,3,0,3,2,1
113654,NS,1,2,3,1,1
113655,NS,2,2,4,1,1
113656,NS,2,0,2,2,1
113657,NS,2,3,5,2,1
113658,NS,2,0,2,1,1
113659,NS,2,0,2,5,1
113660,NS,2,0,2,1,1
113661,NS,1,3,4,2,1
113662,NH,2,0,2,1,1
113663,NS,2,3,5,1,1
113664,NS,2,0,2,1,1
113665,NB,2,0,2,3,1
113666,QC,2,0,2,2,1
113667,NS,2,0,2,1,1
113668,NS,2,0,2,2,1
113669,NS,2,0,2,2,1
113670,NS,1,0,1,1,1
113671,NS,1,0,1,1,1
113672,NS,2,0,2,1,1
113673,NS,4,2,6,1,1
113674,NS,2,0,2,1,1
113675,NS,2,0,2,1,1
113676,NS,3,0,3,5,1
113677,NS,2,2,4,1,1
113678,NS,4,1,5,2,1
113679,NS,2,0,2,2,1
113680,NS,2,2,4,3,1
113681,NB,2,0,2,4,1
113682,NS,2,2,4,1,1
113683,NB,2,0,2,1,1
113684,NS,4,0,4,2,1
113685,NS,4,0,4,2,1
113686,NS,2,4,6,2,1
113687,QC,2,0,2,1,1
113688,NS,2,0,2,1,1
113689,NS,3,1,4,3,1
113690,NS,2,0,2,1,1
113691,NS,2,0,2,2,1
113692,NS,2,0,2,1,1
113693,NS,2,2,4,3,1
113694,NH,1,0,1,1,1
113695,ON,3,3,6,2,1
113696,NS,2,1,3,2,1
113697,NS,2,1,3,1,1
113698,NS,2,0,2,2,1
113699,NB,2,0,2,1,1
113700,NS,2,3,5,1,1
113701,NH,2,0,2,5,1
113702,QC,2,0,2,2,1
113703,QC,2,0,2,2,1
113704,GERMANY,2,0,2,2,1
113705,NS,2,1,3,1,1
113706,NH,2,2,4,4,1
113707,NS,3,0,3,2,1
113708,NS,2,0,2,1,1
113709,NS,2,0,2,1,1
113710,ON,2,2,4,1,1
113711,NS,2,0,2,1,1
113712,NS,2,2,4,2,1
113713,NS,2,0,2,1,1
113714,NS,2,2,4,4,1
113715,NS,1,4,5,2,1
113716,NS,2,1,3,1,1
113717,NS,2,0,2,1,1
113718,NS,1,0,1,1,1
113719,NH,2,2,4,4,1
113720,NS,2,0,2,2,1
113721,NS,2,1,3,2,1
113722,NH,2,1,3,2,1
113723,NS,2,0,2,1,1
113724,NS,2,1,3,1,1
113725,NS,2,0,2,2,1
113726,NS,4,0,4,1,1
113727,NS,4,0,4,1,1
113728,NS,2,3,5,1,1
113729,ON,4,0,4,1,1
113730,NB,2,0,2,3,1
113731,NS,1,0,1,6,1
113732,NS,1,0,1,1,1
113733,NS,2,3,5,2,1
113734,NS,2,3,5,2,1
113735,NS,2,0,2,1,1
113736,NS,3,1,4,1,1
113737,NS,2,0,2,3,1
113738,NS,4,0,4,1,1
113739,NS,4,0,4,1,1
113740,NS,2,0,2,1,1
113741,NS,4,1,5,1,1
113742,NS,2,0,2,1,1
113743,NS,2,0,2,1,1
113744,NS,2,2,4,1,1
113745,NS,2,0,2,1,1
113746,NS,1,0,1,1,1
113747,ON,2,0,2,1,1
113748,NS,2,0,2,1,1
113749,NS,2,0,2,2,1
113750,NS,2,4,6,2,1
113751,NS,2,0,2,1,1
113752,NS,2,0,2,2,1
113753,NS,2,2,4,1,1
113754,NS,2,2,4,2,1
113755,NS,2,0,2,1,1
113756,NS,3,0,3,2,1
113757,ON,2,0,2,1,1
113758,ON,3,3,6,2,1
113759,NS,3,0,3,3,1
113760,NS,2,2,4,4,1
113761,NS,2,2,4,2,1
113762,NS,2,0,2,1,1
113763,NS,2,2,4,2,1
113764,NS,2,0,2,1,1
113765,NS,2,0,2,2,1
113766,NS,2,0,2,3,1
113767,NS,5,0,5,2,1
113768,ON,4,0,4,6,1
113769,NS,2,0,2,1,1
113770,NS,2,0,2,2,1
113771,NS,2,0,2,1,1
113772,NS,2,0,2,1,1
113773,NS,2,1,3,2,1
113774,NS,2,0,2,3,1
113775,NS,4,0,4,2,1
113776,NS,4,0,4,2,1
113777,NS,2,0,2,1,1
113778,NS,1,0,1,1,1
113779,NS,2,0,2,2,1
113780,NS,2,2,4,2,1
113781,NS,4,0,4,2,1
113782,NS,2,0,2,2,1
113783,NS,2,0,2,1,1
113784,NS,2,0,2,3,1
113785,NS,2,2,4,2,1
113786,NS,2,0,2,1,1
113787,NS,2,0,2,2,1
113788,SWITZERLAND,2,2,4,1,1
113789,NS,2,2,4,2,1
113790,NS,2,0,2,6,1
113791,NS,2,0,2,2,1
113792,NS,2,0,2,2,1
113793,NS,2,0,2,2,1
113794,NS,2,0,2,2,1
113795,NS,2,1,3,1,1
113796,NS,1,0,1,1,1
113797,NS,2,0,2,1,1
113798,NS,2,0,2,1,1
113799,NS,2,0,2,3,1
113800,NS,2,0,2,1,1
113801,NS,2,0,2,1,1
113802,NS,2,0,2,1,1
113803,QC,2,0,2,4,1
113804,NS,2,0,2,1,1
113805,NS,2,0,2,5,1
113806,NS,2,0,2,1,1
113807,NS,2,2,4,1,1
113808,NS,2,3,5,2,1
113809,NS,2,1,3,2,1
113810,NS,2,0,2,1,1
113811,NS,3,0,3,1,1
113812,NS,1,0,1,1,1
113813,NS,2,0,2,1,1
113814,NS,2,0,2,1,1
113815,NS,2,0,2,2,1
113816,NS,2,0,2,1,1
113817,NS,2,0,2,1,1
113818,NS,4,0,4,2,1
113819,NS,2,0,2,1,1
113820,NS,2,0,2,2,1
113821,NS,2,2,4,1,1
113822,NS,2,0,2,1,1
113823,NS,2,0,2,1,1
113824,NS,2,2,4,3,1
113825,NS,2,0,2,2,1
113826,NS,2,0,2,2,1
113827,NS,2,0,2,2,1
113828,NS,2,1,3,2,1
113829,NS,2,4,6,1,1
113830,NS,2,3,5,1,1
113831,NS,2,1,3,3,1
113832,NS,2,0,2,2,1
113833,NS,2,0,2,4,1
113834,NS,2,0,2,1,1
113835,NS,2,0,2,2,1
113836,NS,6,0,6,1,1
113837,NS,2,2,4,1,1
113838,NS,3,0,3,1,1
113839,NS,2,0,2,2,1
113840,ON,2,0,2,2,1
113841,NS,2,0,2,2,1
113842,NS,4,3,7,1,1
113843,NS,4,3,7,1,1
113844,NS,2,0,2,1,1
113845,NS,3,0,3,4,1
113846,NS,2,2,4,4,1
113847,NS,1,0,1,2,1
113848,NS,2,0,2,1,1
113849,NS,1,1,2,2,1
113850,NS,1,1,2,2,1
113851,NS,2,2,4,1,1
113852,NB,2,0,2,6,1
113853,NS,2,1,3,1,1
113854,NS,4,0,4,3,1
113855,NS,2,1,3,4,1
113856,NS,3,0,3,2,1
113857,NS,2,0,2,2,1
113858,NS,2,3,5,2,1
113859,NH,1,4,5,1,1
113860,NS,2,0,2,1,1
113861,NH,2,0,2,3,1
113862,ON,2,0,2,2,1
113863,ON,2,0,2,1,1
113864,NS,6,0,6,2,1
113865,NS,2,0,2,1,1
113866,NS,2,4,6,3,1
113867,NS,2,0,2,2,1
113868,NS,2,3,5,4,1
113869,NS,1,0,1,1,1
113870,NS,4,0,4,1,1
113871,NS,4,1,5,4,1
113872,NS,4,1,5,4,1
113873,NS,2,3,5,3,1
113874,NS,2,2,4,1,1
113875,NS,2,0,2,2,1
113876,NS,2,0,2,1,1
113877,NS,2,0,2,8,1
113878,NS,2,0,2,1,1
113879,NS,2,0,2,2,1
113880,NS,2,0,2,2,1
113881,NS,2,0,2,14,1
113882,NS,2,0,2,3,1
113883,NS,2,0,2,2,1
113884,NS,2,0,2,2,1
113885,QC,2,2,4,3,1
113886,NS,2,1,3,2,1
113887,NS,2,0,2,1,1
113888,NS,1,0,1,1,1
113889,NS,2,2,4,2,1
113890,NS,2,2,4,2,1
113891,NS,2,2,4,1,1
113892,NS,5,0,5,3,1
113893,NS,5,0,5,1,1
113894,NS,5,0,5,1,1
113895,NS,1,0,1,14,1
113896,NS,2,2,4,1,1
113897,NS,2,0,2,1,1
113898,NS,2,0,2,2,1
113899,NS,2,0,2,2,1
113900,NS,2,0,2,2,1
113901,NS,2,0,2,3,1
113902,NS,2,2,4,2,1
113903,NS,4,0,4,1,1
113904,NS,13,0,13,1,1
113905,NS,4,2,6,2,1
113906,NS,4,2,6,2,1
113907,NS,2,0,2,1,1
113908,CZECH REPUBLIC,2,1,3,3,1
113909,NS,2,0,2,1,1
113910,NS,2,2,4,1,1
113911,NS,2,0,2,2,1
113912,NS,2,2,4,3,1
113913,NS,2,0,2,1,1
113914,QC,2,0,2,1,1
113915,NS,2,0,2,2,1
113916,NS,1,0,1,1,1
113917,NS,2,2,4,3,1
113918,NS,2,0,2,2,1
113919,NS,2,3,5,2,1
113920,NS,1,2,3,2,1
113921,NS,2,0,2,1,1
113922,NS,2,0,2,3,1
113923,NS,2,0,2,1,1
113924,NS,4,2,6,2,1
113925,NS,4,2,6,2,1
113926,NS,2,2,4,2,1
113927,NS,2,0,2,1,1
113928,NS,2,0,2,1,1
113929,NS,2,0,2,4,1
113930,ON,2,1,3,1,1
113931,NS,2,0,2,1,1
113932,NS,2,2,4,2,1
113933,NS,2,0,2,1,1
113934,NS,2,3,5,3,1
113935,NS,2,2,4,1,1
113936,NS,2,0,2,1,1
113937,NS,3,3,6,1,1
113938,NS,2,2,4,2,1
113939,PE,3,0,3,2,1
113940,NS,4,0,4,1,1
113941,NS,3,0,3,4,1
113942,NS,3,3,6,1,1
113943,NS,2,1,3,1,1
113944,NS,4,0,4,2,1
113945,NH,2,0,2,2,1
113946,NB,2,0,2,2,1
113947,QC,2,1,3,6,1
113948,NS,1,2,3,1,1
113949,NS,2,0,2,2,1
113950,NS,2,2,4,2,1
113951,QC,2,0,2,1,1
113952,NS,2,0,2,1,1
113953,NS,2,2,4,2,1
113954,NS,2,0,2,2,1
113955,NS,2,1,3,2,1
113956,NS,2,1,3,2,1
113957,NS,2,1,3,3,1
113958,NS,1,3,4,3,1
113959,NS,3,0,3,2,1
113960,NS,2,0,2,1,1
113961,NS,2,0,2,2,1
113962,NS,1,0,1,1,1
113963,NS,2,3,5,2,1
113964,NS,4,0,4,1,1
113965,NS,2,0,2,2,1
113966,NS,2,2,4,2,1
113967,NS,2,0,2,2,1
113968,NH,3,0,3,1,1
113969,NS,2,0,2,1,1
113970,NS,4,0,4,1,1
113971,NH,1,0,1,1,1
113972,PE,3,2,5,3,1
113973,NS,2,3,5,2,1
113974,NS,1,0,1,6,1
113975,NS,2,1,3,3,1
113976,NS,2,0,2,1,1
113977,NS,2,2,4,1,1
113978,ON,2,0,2,3,1
113979,NS,3,1,4,2,1
113980,QC,2,0,2,2,1
113981,NS,2,1,3,2,1
113982,NS,2,0,2,1,1
113983,NS,2,4,6,5,1
113984,NS,2,0,2,1,1
113985,NS,1,0,1,1,1
113986,NS,2,0,2,5,1
113987,NS,2,2,4,6,1
113988,NS,2,0,2,1,1
113989,NS,2,0,2,1,1
113990,NS,2,0,2,2,1
113991,NS,2,4,6,2,1
113992,NS,2,1,3,1,1
113993,NS,2,0,2,3,1
113994,NS,2,2,4,2,1
113995,NS,2,2,4,1,1
113996,NS,3,2,5,1,1
113997,NS,2,0,2,1,1
113998,NS,2,0,2,1,1
113999,NB,2,1,3,1,1
114000,NS,2,0,2,1,1
114001,NS,4,2,6,1,1
114002,NS,1,0,1,1,1
114003,NS,2,1,3,1,1
114004,NS,2,2,4,2,1
114005,NS,2,0,2,1,1
114006,NS,2,0,2,1,1
114007,NS,2,3,5,2,1
114008,NS,2,0,2,3,1
114009,NB,2,0,2,1,1
114010,NS,2,0,2,1,1
114011,NS,4,2,6,2,1
114012,NS,2,2,4,1,1
114013,NS,4,1,5,1,1
114014,NS,4,1,5,1,1
114015,NS,2,0,2,1,1
114016,NS,2,0,2,1,1
114017,NS,2,2,4,1,1
114018,NS,2,0,2,1,1
114019,NS,1,2,3,1,1
